ts,mbps,fps,bytes_sent,interval_s
2025-11-01T23:51:36Z,0.004712,30.88892877393216,589,0.023752974
2025-11-01T23:51:36Z,0.0066,30.74682386669413,825,0.034319192
2025-11-01T23:51:36Z,0.447136,29.00922496047457,55892,0.059797204
2025-11-01T23:51:36Z,0.002528,30.438827258301796,316,0.01018655
2025-11-01T23:51:36Z,0.000912,30.45087871977015,114,0.032644744
2025-11-01T23:51:37Z,0.032832,30.498327129082565,4104,0.031971225
2025-11-01T23:51:37Z,0.070952,30.36190735728558,8869,0.035440508
2025-11-01T23:51:37Z,0.03144,30.28932831909551,3930,0.034435506
2025-11-01T23:51:37Z,0.102704,29.83695166618064,12838,0.043026127
2025-11-01T23:51:37Z,0.023352,29.893361837365592,2919,0.032187337
2025-11-01T23:51:37Z,0.038464,30.061605507790073,4808,0.029333407
2025-11-01T23:51:37Z,0.011712,30.083127830800258,1464,0.032717652
2025-11-01T23:51:37Z,0.026272,29.860487101236306,3284,0.039189567
2025-11-01T23:51:37Z,0.008736,30.191912646458913,1092,0.024298586
2025-11-01T23:51:37Z,0.017832,29.974595550332392,2229,0.039364883
2025-11-01T23:51:37Z,0.011432,29.988377504491844,1429,0.032947615
2025-11-01T23:51:37Z,0.006072,30.06733245140335,759,0.030894427
2025-11-01T23:51:37Z,0.104448,29.563225324558545,13056,0.049705211
2025-11-01T23:51:37Z,0.041528,29.665577072105187,5191,0.030324649
2025-11-01T23:51:37Z,0.01712,40.63362448679732,2140,0.02461016
2025-11-01T23:51:37Z,0.00236,36.58401916022152,295,0.030058519
2025-11-01T23:51:37Z,0.030664,32.15523242857763,3833,0.038628734
2025-11-01T23:51:37Z,0.014808,33.269704469041216,1851,0.026932089
2025-11-01T23:51:37Z,0.021456,32.63335462094078,2682,0.032987967
2025-11-01T23:51:37Z,0.064432,30.910862757211863,8054,0.040889051
2025-11-01T23:51:37Z,0.009424,32.46467283579859,1178,0.021512471
2025-11-01T23:51:37Z,0.0706,31.663798474044768,8825,0.037035472
2025-11-01T23:51:37Z,0.164352,30.65914556946987,20544,0.040895792
2025-11-01T23:51:37Z,0.003208,31.42826544297908,401,0.024634661
2025-11-01T23:51:37Z,0.002408,30.96413566881997,301,0.037064787
2025-11-01T23:51:37Z,0.008304,31.21206725938313,1038,0.029216981
2025-11-01T23:51:37Z,0.052288,30.755994844954582,6536,0.03821514
2025-11-01T23:51:37Z,0.446944,29.132918365708868,55868,0.05787422
2025-11-01T23:51:37Z,0.074168,30.35170622339114,9271,0.01365011
2025-11-01T23:51:37Z,0.071224,30.13702319342103,8903,0.036702287
2025-11-01T23:51:38Z,0.002216,30.53100241366252,277,0.025902625
2025-11-01T23:51:38Z,0.033808,30.349480847681907,4226,0.036279804
2025-11-01T23:51:38Z,0.074264,30.4980618577999,9283,0.029899538
2025-11-01T23:51:38Z,0.031096,30.52682844899728,3887,0.032171003
2025-11-01T23:51:38Z,0.082656,30.227323202322577,10332,0.039574271
2025-11-01T23:51:38Z,0.032232,30.31327781933246,4029,0.031018891
2025-11-01T23:51:38Z,0.01532,30.470005814458734,1915,0.02908611
2025-11-01T23:51:38Z,0.081712,30.281741168422297,10214,0.037716121
2025-11-01T23:51:38Z,0.024368,30.532828922694602,3046,0.026234015
2025-11-01T23:51:38Z,0.016816,30.537811690576216,2102,0.032612689
2025-11-01T23:51:38Z,0.013824,30.323057201893537,1728,0.03900803
2025-11-01T23:51:38Z,0.010992,30.378604116507432,1374,0.031289798
2025-11-01T23:51:38Z,0.0144,30.28978062878098,1800,0.035717285
2025-11-01T23:51:38Z,0.011688,30.32670697582708,1461,0.031808466
2025-11-01T23:51:38Z,0.02436,30.468431055112294,3045,0.028219461
2025-11-01T23:51:38Z,0.044096,26.070450072950337,5512,0.038357604
2025-11-01T23:51:38Z,0.019464,30.855649849221553,2433,0.026460347
2025-11-01T23:51:38Z,0.015368,31.600190346906572,1921,0.030118186
2025-11-01T23:51:38Z,0.026824,29.52112179436227,3353,0.040560069
2025-11-01T23:51:38Z,0.006424,29.80509020868213,803,0.032260374
2025-11-01T23:51:38Z,0.052504,29.875767893127687,6563,0.033075078
2025-11-01T23:51:38Z,0.012448,29.768092652286832,1556,0.034319451
2025-11-01T23:51:38Z,0.07468,29.005179483905618,9335,0.040661699
2025-11-01T23:51:38Z,0.100136,29.1803547658046,12517,0.032613874
2025-11-01T23:51:38Z,0.040128,29.198608338265267,5016,0.034055394
2025-11-01T23:51:38Z,0.007144,29.3501081332693,893,0.032303596
2025-11-01T23:51:38Z,0.03496,29.26259925169535,4370,0.035294099
2025-11-01T23:51:38Z,0.446792,27.760530065540262,55849,0.058210999
2025-11-01T23:51:38Z,0.059072,29.575194684264357,7384,0.005078895
2025-11-01T23:51:38Z,0.004552,30.00530679857101,569,0.026541904
2025-11-01T23:51:39Z,0.05808,29.546132914593716,7260,0.041614459
2025-11-01T23:51:39Z,0.058896,29.208721190143226,7362,0.040491921
2025-11-01T23:51:39Z,0.071208,29.56584736095501,8901,0.026792608
2025-11-01T23:51:39Z,0.040488,29.631769586354064,5061,0.032393133
2025-11-01T23:51:39Z,0.028312,30.02621963062384,3539,0.024880827
2025-11-01T23:51:39Z,0.063136,29.964365178355294,7892,0.034747951
2025-11-01T23:51:39Z,0.04744,29.861440878317275,5930,0.035903582
2025-11-01T23:51:39Z,0.015792,29.838133199873333,1974,0.034089653
2025-11-01T23:51:39Z,0.046408,29.769737037958798,5801,0.035362137
2025-11-01T23:51:39Z,0.052048,29.87001273002592,6506,0.030771964
2025-11-01T23:51:39Z,0.021032,29.89391960963471,2629,0.032782282
2025-11-01T23:51:39Z,0.086424,29.71855596321416,10803,0.038781196
2025-11-01T23:51:39Z,0.098616,29.787665139783577,12327,0.031463114
2025-11-01T23:51:39Z,0.049128,29.853948154532127,6141,0.031409409
2025-11-01T23:51:39Z,0.023184,29.934604205092267,2898,0.030788817
2025-11-01T23:51:39Z,0.040464,27.505293531266563,5058,0.036356638
2025-11-01T23:51:39Z,0.064128,29.382921479534115,8016,0.031710113
2025-11-01T23:51:39Z,0.033264,29.03634329068588,4158,0.035252044
2025-11-01T23:51:39Z,0.080488,28.75712379558605,10061,0.035777174
2025-11-01T23:51:39Z,0.084304,29.04134643209576,10538,0.033072357
2025-11-01T23:51:39Z,0.023616,29.836695114994054,2952,0.028926332
2025-11-01T23:51:39Z,0.042256,29.94147698790897,5282,0.032694744
2025-11-01T23:51:39Z,0.084192,29.55729690317671,10524,0.036871343
2025-11-01T23:51:39Z,0.037312,29.856355401456067,4664,0.030782612
2025-11-01T23:51:39Z,0.042376,30.230231325660032,5297,0.029351333
2025-11-01T23:51:39Z,0.007656,30.49370500428589,957,0.0299355
2025-11-01T23:51:39Z,0.017624,30.008376087975556,2203,0.03915816
2025-11-01T23:51:39Z,0.26784,29.5139225413823,33480,0.040581736
2025-11-01T23:51:39Z,0.060912,30.31134427174484,7614,0.021403194
2025-11-01T23:51:39Z,0.032448,30.456036075394014,4056,0.030639927
2025-11-01T23:51:40Z,0.053208,30.298089476518566,6651,0.035572896
2025-11-01T23:51:40Z,0.049512,30.070904362283503,6189,0.037244417
2025-11-01T23:51:40Z,0.050512,29.746268248432855,6314,0.039787401
2025-11-01T23:51:40Z,0.06212,29.56397607233684,7765,0.037556121
2025-11-01T23:51:40Z,0.014256,29.565192489699612,1782,0.033797116
2025-11-01T23:51:40Z,0.079472,29.821646488292163,9934,0.027715313
2025-11-01T23:51:40Z,0.014368,29.86617646460502,1796,0.032432762
2025-11-01T23:51:40Z,0.04416,29.940023221247696,5520,0.031583244
2025-11-01T23:51:40Z,0.033936,30.05633771211886,4242,0.030298
2025-11-01T23:51:40Z,0.06896,29.806411660312115,8620,0.040245236
2025-11-01T23:51:40Z,0.01872,29.72213555107776,2340,0.036023193
2025-11-01T23:51:40Z,0.069632,29.80575539532607,8704,0.031096409
2025-11-01T23:51:40Z,0.0688,29.971177778026085,8600,0.028365572
2025-11-01T23:51:40Z,0.026184,29.94663004531142,3273,0.034158543
2025-11-01T23:51:40Z,0.078312,29.768873424819137,9789,0.039374605
2025-11-01T23:51:40Z,0.012448,33.12678122702658,1556,0.030187056
2025-11-01T23:51:40Z,0.053752,32.46525726435698,6719,0.031417261
2025-11-01T23:51:40Z,0.082888,31.95814488636179,10361,0.032268466
2025-11-01T23:51:40Z,0.043712,30.760376276610412,5464,0.036164638
2025-11-01T23:51:40Z,0.00356,32.48396830081839,445,0.02388466
2025-11-01T23:51:40Z,0.067664,31.30508014718793,8458,0.037740102
2025-11-01T23:51:40Z,0.07284,30.8316186512142,9105,0.03537747
2025-11-01T23:51:40Z,0.004216,31.37856004423373,527,0.027911498
2025-11-01T23:51:40Z,0.050696,31.02909225631768,6337,0.035099229
2025-11-01T23:51:40Z,0.021456,31.10179557041696,2682,0.031474465
2025-11-01T23:51:40Z,0.049256,30.369648679127764,6157,0.040678884
2025-11-01T23:51:40Z,0.050864,30.42548411775277,6358,0.032202485
2025-11-01T23:51:40Z,0.224608,29.658515773434452,28076,0.043916462
2025-11-01T23:51:40Z,0.04592,30.192397190784636,5740,0.025370217
2025-11-01T23:51:40Z,0.007472,30.267516233876396,934,0.03188791
2025-11-01T23:51:41Z,0.060344,30.080594278236678,7543,0.036323582
2025-11-01T23:51:41Z,0.050152,29.61463840287851,6269,0.042136053
2025-11-01T23:51:41Z,0.023456,29.94401537128784,2932,0.027081348
2025-11-01T23:51:41Z,0.037032,30.304486368351405,4629,0.025848088
2025-11-01T23:51:41Z,0.034456,29.927253505541934,4307,0.041317311
2025-11-01T23:51:41Z,0.081256,29.88215970321039,10157,0.034473265
2025-11-01T23:51:41Z,0.023384,29.23654112507425,2923,0.049722544
2025-11-01T23:51:41Z,0.031536,30.0401373066237,3942,0.013159312
2025-11-01T23:51:41Z,0.048112,29.905069385125195,6014,0.036897213
2025-11-01T23:51:41Z,0.050512,29.26990926144314,6314,0.051579972
2025-11-01T23:51:41Z,0.050752,29.108523403435864,6344,0.039089678
2025-11-01T23:51:41Z,0.028024,29.681339522898124,3503,0.01645328
2025-11-01T23:51:41Z,0.053752,29.601349314922814,6719,0.036240378
2025-11-01T23:51:41Z,0.020528,30.011715456036356,2566,0.020386489
2025-11-01T23:51:41Z,0.070336,29.309710764212273,8792,0.057262238
2025-11-01T23:51:41Z,0.02244,60.0,2805,0.008222473
2025-11-01T23:51:41Z,0.081544,50.20195367428977,10193,0.031616614
2025-11-01T23:51:41Z,0.063936,42.33574370008502,7992,0.03102302
2025-11-01T23:51:41Z,0.039016,37.921620636581906,4877,0.034618617
2025-11-01T23:51:41Z,0.038744,36.0089142515836,4843,0.033373782
2025-11-01T23:51:41Z,0.044648,35.03041445674378,5581,0.032425226
2025-11-01T23:51:41Z,0.042312,34.1861488156658,5289,0.03348156
2025-11-01T23:51:41Z,0.054232,33.41583870990001,6779,0.034646136
2025-11-01T23:51:41Z,0.035672,33.35106757823435,4459,0.030449001
2025-11-01T23:51:41Z,0.04312,32.772372457423074,5390,0.035278636
2025-11-01T23:51:41Z,0.069712,32.0783912829083,8714,0.037774899
2025-11-01T23:51:41Z,0.073776,31.95239919022715,9222,0.032648689
2025-11-01T23:51:41Z,0.194248,31.43149671997704,24281,0.038039214
2025-11-01T23:51:41Z,0.0028,32.11773193276408,350,0.022298417
2025-11-01T23:51:41Z,0.044448,31.92634505356484,5556,0.033935135
2025-11-01T23:51:42Z,0.047144,31.95986824911853,5893,0.030796427
2025-11-01T23:51:42Z,0.039688,31.776851434789332,4961,0.034352784
2025-11-01T23:51:42Z,0.050472,31.828079088907653,6309,0.030557741
2025-11-01T23:51:42Z,0.051088,31.655893532979526,6386,0.034665821
2025-11-01T23:51:42Z,0.009552,31.730296792583403,1194,0.030108223
2025-11-01T23:51:42Z,0.085816,31.237544540443352,10727,0.041955534
2025-11-01T23:51:42Z,0.01704,31.112786864667875,2130,0.034836821
2025-11-01T23:51:42Z,0.045184,30.813902931294297,5648,0.039311549
2025-11-01T23:51:42Z,0.063024,30.620060668444804,7878,0.037383565
2025-11-01T23:51:42Z,0.021672,30.73892710533325,2709,0.029501111
2025-11-01T23:51:42Z,0.032328,31.145643116184505,4041,0.021486712
2025-11-01T23:51:42Z,0.025728,31.10522204006543,3216,0.033233745
2025-11-01T23:51:42Z,0.052376,30.930801789193996,6547,0.037225046
2025-11-01T23:51:42Z,0.04268,30.94033482582645,5335,0.032041355
2025-11-01T23:51:42Z,0.04808,30.8720182198172,6010,0.034465914
2025-11-01T23:51:42Z,0.05188,31.004818210759588,6485,0.028090831
2025-11-01T23:51:42Z,0.027864,30.933088215417904,3483,0.034646358
2025-11-01T23:51:42Z,0.058168,29.412480986301667,7271,0.033999172
2025-11-01T23:51:42Z,0.030736,29.748488724712928,3842,0.033231134
2025-11-01T23:51:42Z,0.055872,29.4481426894441,6984,0.034643691
2025-11-01T23:51:42Z,0.06416,29.59504902057331,8020,0.033283745
2025-11-01T23:51:42Z,0.04192,29.299041641239494,5240,0.035496304
2025-11-01T23:51:42Z,0.036896,30.405045064533493,4612,0.026681626
2025-11-01T23:51:42Z,0.031696,30.37772162470401,3962,0.033096356
2025-11-01T23:51:42Z,0.048584,30.28036934631912,6073,0.033765542
2025-11-01T23:51:42Z,0.047584,30.252613050124147,5948,0.033297393
2025-11-01T23:51:42Z,0.039656,30.252747852549536,4957,0.033053523
2025-11-01T23:51:42Z,0.300664,28.859335297097413,37583,0.050610674
2025-11-01T23:51:42Z,0.006736,29.891842719137376,842,0.020288155
2025-11-01T23:51:42Z,0.027512,30.131871998732276,3439,0.029989537
2025-11-01T23:51:43Z,0.007952,30.174586103177134,994,0.032529744
2025-11-01T23:51:43Z,0.052032,30.096476482503924,6504,0.034430617
2025-11-01T23:51:43Z,0.029768,30.213251397614027,3721,0.031171743
2025-11-01T23:51:43Z,0.033816,30.033358528317805,4227,0.036468305
2025-11-01T23:51:43Z,0.041472,30.00937667982175,5184,0.033775264
2025-11-01T23:51:43Z,0.02504,30.054159430178707,3130,0.032379503
2025-11-01T23:51:43Z,0.06316,29.9312728737874,7895,0.036005415
2025-11-01T23:51:43Z,0.056888,29.9566396470996,7111,0.032815763
2025-11-01T23:51:43Z,0.066856,29.895140917989494,8357,0.03489234
2025-11-01T23:51:43Z,0.036968,30.1228273740497,4621,0.027634998
2025-11-01T23:51:43Z,0.055856,30.263427474844804,6982,0.02949587
2025-11-01T23:51:43Z,0.031256,30.302145737483887,3907,0.031987669
2025-11-01T23:51:43Z,0.022968,30.26800718486122,2871,0.033968709
2025-11-01T23:51:43Z,0.070488,30.1145329300633,8811,0.037584288
2025-11-01T23:51:43Z,0.025184,29.94355644956321,3148,0.038515585
2025-11-01T23:51:43Z,0.040816,30.073835965034746,5102,0.029200684
2025-11-01T23:51:43Z,0.033328,29.978568471292714,4166,0.036421546
2025-11-01T23:51:43Z,0.06024,24.405039904314673,7530,0.040975143
2025-11-01T23:51:43Z,0.05512,28.30073927757156,6890,0.029694389
2025-11-01T23:51:43Z,0.033104,29.59825431074649,4138,0.030687797
2025-11-01T23:51:43Z,0.041792,30.404271921822104,5224,0.030203131
2025-11-01T23:51:43Z,0.010296,30.970580710900443,1287,0.029883074
2025-11-01T23:51:43Z,0.044872,30.53607157683678,5609,0.035045395
2025-11-01T23:51:43Z,0.008536,30.621828860819104,1067,0.03210617
2025-11-01T23:51:43Z,0.05704,30.245099252355516,7130,0.035910563
2025-11-01T23:51:43Z,0.045096,30.231156390336913,5637,0.033200449
2025-11-01T23:51:43Z,0.0446,30.23232669349711,5575,0.033065652
2025-11-01T23:51:43Z,0.30108,28.973230383965415,37635,0.048889043
2025-11-01T23:51:43Z,0.009648,30.31378756391719,1206,0.016198668
2025-11-01T23:51:43Z,0.017768,30.414295081788335,2221,0.031571113
2025-11-01T23:51:44Z,0.06364,30.037263714439614,7955,0.038657141
2025-11-01T23:51:44Z,0.047208,30.08504989452091,5901,0.032498781
2025-11-01T23:51:44Z,0.02356,30.172326242961756,2945,0.031700744
2025-11-01T23:51:44Z,0.075376,29.810820811701376,9422,0.039975475
2025-11-01T23:51:44Z,0.03148,30.028071342119897,3935,0.02917637
2025-11-01T23:51:44Z,0.042048,29.95494438976511,5256,0.03484684
2025-11-01T23:51:44Z,0.056728,29.846024315785826,7091,0.035820063
2025-11-01T23:51:44Z,0.077424,29.763073772429887,9678,0.035466285
2025-11-01T23:51:44Z,0.054784,29.798948418407676,6848,0.0327088
2025-11-01T23:51:44Z,0.03636,29.96210762594365,4545,0.029355166
2025-11-01T23:51:44Z,0.026792,30.012535973666512,3349,0.032029595
2025-11-01T23:51:44Z,0.046768,30.05812312818148,5846,0.032056077
2025-11-01T23:51:44Z,0.064784,29.964913966986387,8098,0.035959526
2025-11-01T23:51:44Z,0.04496,30.007263191372665,5620,0.032100707
2025-11-01T23:51:44Z,0.027672,30.071766151782146,3459,0.03132378
2025-11-01T23:51:44Z,0.026696,30.00520667935559,3337,0.035392988
2025-11-01T23:51:44Z,0.048816,29.76764492657004,6102,0.0413067
2025-11-01T23:51:44Z,0.029696,30.76309234911126,3712,0.032506485
2025-11-01T23:51:44Z,0.064136,31.232989245216867,8017,0.031528372
2025-11-01T23:51:44Z,0.039784,31.813028637759643,4973,0.03026613
2025-11-01T23:51:44Z,0.02412,32.55290139452723,3015,0.028575925
2025-11-01T23:51:44Z,0.009408,30.599474488297073,1176,0.040524587
2025-11-01T23:51:44Z,0.031448,30.302037528699753,3931,0.034604988
2025-11-01T23:51:44Z,0.072456,27.052380434410683,9057,0.060750779
2025-11-01T23:51:44Z,0.043376,29.453196799357922,5422,0.012860109
2025-11-01T23:51:44Z,0.080904,28.249442413290353,10113,0.046972984
2025-11-01T23:51:44Z,0.037408,29.315404024414562,4676,0.022527232
2025-11-01T23:51:44Z,0.298336,26.267493732934188,37292,0.077650949
2025-11-01T23:51:44Z,0.008016,28.601815889724993,1002,0.000785241
2025-11-01T23:51:44Z,0.021104,29.158774405123154,2638,0.026281144
2025-11-01T23:51:45Z,0.035552,30.503888106195436,4444,0.013122961
2025-11-01T23:51:45Z,0.050456,30.331700500381054,6307,0.035574229
2025-11-01T23:51:45Z,0.024008,30.42816943468966,3001,0.031296428
2025-11-01T23:51:45Z,0.051824,30.339320889923812,6478,0.034500413
2025-11-01T23:51:45Z,0.056384,30.364785272949586,7048,0.032462985
2025-11-01T23:51:45Z,0.041016,30.538125701544125,5127,0.029381148
2025-11-01T23:51:45Z,0.047232,30.44094799918665,5904,0.034836673
2025-11-01T23:51:45Z,0.021768,30.48356178575817,2721,0.031886114
2025-11-01T23:51:45Z,0.05948,30.356673513894947,7435,0.035821211
2025-11-01T23:51:45Z,0.026272,30.465880912919502,3284,0.030225797
2025-11-01T23:51:45Z,0.054464,30.28111018206001,6808,0.037630435
2025-11-01T23:51:45Z,0.048104,30.24692138395263,6013,0.03395708
2025-11-01T23:51:45Z,0.04412,30.14765267431084,5515,0.035891637
2025-11-01T23:51:45Z,0.038568,30.250005743579795,4821,0.030139778
2025-11-01T23:51:45Z,0.04084,30.22325676909877,5105,0.033877061
2025-11-01T23:51:45Z,0.031416,30.129384553752523,3927,0.036076637
2025-11-01T23:51:45Z,0.042984,30.169741785647695,5373,0.031858262
2025-11-01T23:51:45Z,0.02924,30.19850212877181,3655,0.032167207
2025-11-01T23:51:45Z,0.061928,29.945661501010115,7741,0.033393819
2025-11-01T23:51:45Z,0.032136,30.10197510647934,4017,0.033047004
2025-11-01T23:51:45Z,0.03788,29.678130876857292,4735,0.03464371
2025-11-01T23:51:45Z,0.034096,30.538327888056813,4262,0.029898408
2025-11-01T23:51:45Z,0.053472,29.705430141935988,6684,0.037336453
2025-11-01T23:51:45Z,0.061896,29.049190790974652,7737,0.038226807
2025-11-01T23:51:45Z,0.036136,30.41978710851054,4517,0.023567178
2025-11-01T23:51:45Z,0.043928,30.423202297824922,5491,0.032843818
2025-11-01T23:51:45Z,0.04468,30.301889237948696,5585,0.034053987
2025-11-01T23:51:45Z,0.3,28.773688777319613,37500,0.050528545
2025-11-01T23:51:45Z,0.003984,30.25139916502563,498,0.016079816
2025-11-01T23:51:45Z,0.031976,30.290779442058938,3997,0.032540614
2025-11-01T23:51:46Z,0.028976,29.894515546198992,3622,0.038702215
2025-11-01T23:51:46Z,0.02976,29.857412493037064,3720,0.034032913
2025-11-01T23:51:46Z,0.060928,29.579321703559117,7616,0.038215733
2025-11-01T23:51:46Z,0.057808,28.83131341271694,7226,0.047841152
2025-11-01T23:51:46Z,0.046256,29.610824188708136,5782,0.019162209
2025-11-01T23:51:46Z,0.036296,29.86618797937005,4537,0.02857385
2025-11-01T23:51:46Z,0.036064,30.088438551534015,4508,0.028783554
2025-11-01T23:51:46Z,0.04992,29.814834922988528,6240,0.039335216
2025-11-01T23:51:46Z,0.063568,29.941560788804605,7946,0.030559242
2025-11-01T23:51:46Z,0.04208,30.042618649997184,5260,0.030926779
2025-11-01T23:51:46Z,0.048176,30.039675279887035,6022,0.03336106
2025-11-01T23:51:46Z,0.045096,29.741076935251318,5637,0.041310644
2025-11-01T23:51:46Z,0.040232,30.026003227408612,5029,0.025646921
2025-11-01T23:51:46Z,0.040112,29.8270416810216,5014,0.039080567
2025-11-01T23:51:46Z,0.040664,29.836406387051667,5083,0.033242504
2025-11-01T23:51:46Z,0.051472,30.070824825670513,6434,0.026200366
2025-11-01T23:51:46Z,0.045048,29.87887026660367,5631,0.039450475
2025-11-01T23:51:46Z,0.03752,30.123411217741047,4690,0.025317587
2025-11-01T23:51:46Z,0.048304,30.02815041267537,6038,0.036461471
2025-11-01T23:51:46Z,0.055696,29.33286791849569,6962,0.03409145
2025-11-01T23:51:46Z,0.043568,28.98270978482367,5446,0.03491521
2025-11-01T23:51:46Z,0.053288,30.86624067276223,6661,0.028186906
2025-11-01T23:51:46Z,0.029264,31.16618851889818,3658,0.031150649
2025-11-01T23:51:46Z,0.090456,29.19026366228252,11307,0.042945776
2025-11-01T23:51:46Z,0.048856,29.817825460831884,6107,0.029931926
2025-11-01T23:51:46Z,0.048344,30.384544142876255,6043,0.02915837
2025-11-01T23:51:46Z,0.051224,30.25767828394213,6403,0.034015412
2025-11-01T23:51:46Z,0.22352,28.7766444149665,27940,0.048357931
2025-11-01T23:51:46Z,0.003928,30.697041339957288,491,0.013010664
2025-11-01T23:51:46Z,0.048816,30.100626476403235,6102,0.039676605
2025-11-01T23:51:47Z,0.014808,30.524226111664333,1851,0.027689461
2025-11-01T23:51:47Z,0.058864,30.029387613401045,7358,0.039778901
2025-11-01T23:51:47Z,0.048312,30.30203427122848,6039,0.029105925
2025-11-01T23:51:47Z,0.051344,30.28166515065211,6418,0.03333406
2025-11-01T23:51:47Z,0.048904,30.138223877991127,6113,0.035538044
2025-11-01T23:51:47Z,0.036064,29.99111924147223,4508,0.035947174
2025-11-01T23:51:47Z,0.064184,29.679878910447094,8023,0.039637013
2025-11-01T23:51:47Z,0.0396,29.632583645862862,4950,0.034714598
2025-11-01T23:51:47Z,0.051624,29.23154018116139,6453,0.043006406
2025-11-01T23:51:47Z,0.030112,29.900136576562417,3764,0.018145448
2025-11-01T23:51:47Z,0.067376,29.72079806762504,8422,0.037884455
2025-11-01T23:51:47Z,0.034872,29.70805875164898,4359,0.03397832
2025-11-01T23:51:47Z,0.070768,29.41983688178796,8846,0.041575403
2025-11-01T23:51:47Z,0.04352,29.74375395473696,5440,0.024736494
2025-11-01T23:51:47Z,0.019216,30.011023152688292,2402,0.025835736
2025-11-01T23:51:47Z,0.040136,30.04758813479816,5017,0.03222628
2025-11-01T23:51:47Z,0.0404,30.029624095471792,5050,0.033837987
2025-11-01T23:51:47Z,0.03012,30.01718232164628,3765,0.033700727
2025-11-01T23:51:47Z,0.051168,30.08901504120776,6396,0.030928279
2025-11-01T23:51:47Z,0.03784,30.12601630990648,4730,0.031969318
2025-11-01T23:51:47Z,0.030808,28.781161003253715,3851,0.03474495
2025-11-01T23:51:47Z,0.036576,29.429336183505683,4572,0.033214449
2025-11-01T23:51:47Z,0.040336,29.373496799062348,5042,0.034173487
2025-11-01T23:51:47Z,0.021272,30.055373117770984,2659,0.030954798
2025-11-01T23:51:47Z,0.037832,29.789329030991613,4729,0.034757654
2025-11-01T23:51:47Z,0.056016,29.514689372356553,7002,0.035443266
2025-11-01T23:51:47Z,0.06812,29.12707738580952,8515,0.037037602
2025-11-01T23:51:47Z,0.264232,28.226444263973185,33029,0.043095961
2025-11-01T23:51:47Z,0.00204,29.7603752124618,255,0.018993375
2025-11-01T23:51:47Z,0.050552,29.577674057025153,6319,0.035677304
2025-11-01T23:51:48Z,0.026352,29.561483820298495,3294,0.034012968
2025-11-01T23:51:48Z,0.047528,29.88811339916851,5941,0.029391592
2025-11-01T23:51:48Z,0.02312,29.749351189534675,2890,0.035486914
2025-11-01T23:51:48Z,0.05972,29.75192610250597,7465,0.03357345
2025-11-01T23:51:48Z,0.053704,29.858142115603954,6713,0.031817761
2025-11-01T23:51:48Z,0.017952,30.13876115443556,2244,0.028502295
2025-11-01T23:51:48Z,0.080472,29.92021459735356,10059,0.037299917
2025-11-01T23:51:48Z,0.048848,30.033905676570356,6106,0.031144909
2025-11-01T23:51:48Z,0.042864,30.080261213695383,5358,0.032320799
2025-11-01T23:51:48Z,0.024672,30.134618422126973,3084,0.032045059
2025-11-01T23:51:48Z,0.023752,29.976936815419105,2969,0.036850045
2025-11-01T23:51:48Z,0.046176,29.98789940550966,5772,0.03309069
2025-11-01T23:51:48Z,0.012624,30.368146450856308,1578,0.023743288
2025-11-01T23:51:48Z,0.059168,30.23733492060863,7396,0.036348212
2025-11-01T23:51:48Z,0.00864,30.357118298234155,1080,0.029809333
2025-11-01T23:51:48Z,0.043288,30.266607016616703,5411,0.035502452
2025-11-01T23:51:48Z,0.01556,30.30542143819588,1945,0.031897169
2025-11-01T23:51:48Z,0.056144,30.215912399183612,7018,0.035734359
2025-11-01T23:51:48Z,0.017336,30.2912227084531,2167,0.030708983
2025-11-01T23:51:48Z,0.055576,30.16089119296739,6947,0.037292528
2025-11-01T23:51:48Z,0.02524,30.22022593865318,3155,0.031137483
2025-11-01T23:51:48Z,0.012448,31.773432549053812,1556,0.031472835
2025-11-01T23:51:48Z,0.07248,29.13030173312187,9060,0.037184195
2025-11-01T23:51:48Z,0.010312,30.609008463819364,1289,0.029353332
2025-11-01T23:51:48Z,0.03208,29.915538637088595,4010,0.035699415
2025-11-01T23:51:48Z,0.01036,29.083164466301334,1295,0.038210992
2025-11-01T23:51:48Z,0.078544,28.35708211390988,9818,0.039666586
2025-11-01T23:51:48Z,0.400216,26.292855777345725,50027,0.054644661
2025-11-01T23:51:48Z,0.000704,29.15673577616071,88,0.008147121
2025-11-01T23:51:48Z,0.017632,28.659824021165267,2204,0.039649309
2025-11-01T23:51:49Z,0.038344,29.19396595639665,4793,0.028508091
2025-11-01T23:51:49Z,0.011408,29.653088997055807,1426,0.028419757
2025-11-01T23:51:49Z,0.058776,29.913884134707136,7347,0.030195223
2025-11-01T23:51:49Z,0.05896,29.91890042462215,7370,0.03335643
2025-11-01T23:51:49Z,0.065904,29.90895048928736,8238,0.033579357
2025-11-01T23:51:49Z,0.0342,30.03355246367163,4275,0.031354113
2025-11-01T23:51:49Z,0.021584,30.09116926548455,2698,0.03227604
2025-11-01T23:51:49Z,0.06056,29.9541700493441,7570,0.035816211
2025-11-01T23:51:49Z,0.01304,30.11779209036237,1630,0.030119704
2025-11-01T23:51:49Z,0.060176,29.90411917815158,7522,0.037710602
2025-11-01T23:51:49Z,0.019448,29.60022892817053,2431,0.040306476
2025-11-01T23:51:49Z,0.057808,29.883448106099546,7226,0.027059701
2025-11-01T23:51:49Z,0.013904,29.954127636239797,1738,0.031726224
